"","NUME","CMR","Data","Temp"
"4786","Predeal","Muntenia","X2004.01.01",4.75597238540649
"4787","Galati","Moldova","X2004.01.01",11.0923290252686
"4788","Lugoj","Banat-Crisana","X2004.01.01",10.8896436691284
"4789","Intorsura Buzaului","Muntenia","X2004.01.01",6.42073965072632
"4790","Focsani","Moldova","X2004.01.01",10.9324932098389
"4791","Brasov","TransilvaniaS","X2004.01.01",7.92024660110474
"4792","Timisoara","Banat-Crisana","X2004.01.01",11.0029859542847
"4793","Sibiu","TransilvaniaS","X2004.01.01",9.06027412414551
"4794","Fagaras","TransilvaniaS","X2004.01.01",8.77624702453613
"4795","Lacauti","TransilvaniaS","X2004.01.01",2.92926025390625
"4796","Tecuci","Moldova","X2004.01.01",10.8486576080322
"4797","Sf. Gheorghe","TransilvaniaS","X2004.01.01",7.5474796295166
"4798","Deva","Banat-Crisana","X2004.01.01",10.0067949295044
"4799","Sebes","TransilvaniaS","X2004.01.01",10.0207672119141
"4800","Tg. Seciuesc","TransilvaniaS","X2004.01.01",7.54024648666382
"4801","Sannicolau Mare","Banat-Crisana","X2004.01.01",10.9930410385132
"4802","Alba Iulia","TransilvaniaS","X2004.01.01",10.110164642334
"4803","Baraolt","TransilvaniaS","X2004.01.01",7.55824661254883
"4804","Adjud","Moldova","X2004.01.01",10.3689317703247
"4805","Arad","Banat-Crisana","X2004.01.01",10.6871776580811
"4806","Dumbraveni","TransilvaniaS","X2004.01.01",8.99542427062988
"4807","Barlad","Moldova","X2004.01.01",10.4436435699463
"4808","Tg. Ocna","Moldova","X2004.01.01",9.23180866241455
"4809","Miercurea Ciuc","TransilvaniaS","X2004.01.01",6.55893135070801
"4810","Chisineu Cris","Banat-Crisana","X2004.01.01",10.849534034729
"4811","Tg. Mures","TransilvaniaS","X2004.01.01",9.19495868682861
"4812","Baisoara","TransilvaniaN","X2004.01.01",4.6966028213501
"4813","Bacau","Moldova","X2004.01.01",9.90030097961426
"4814","Bucin","TransilvaniaS","X2004.01.01",5.29515075683594
"4815","Vaslui","Moldova","X2004.01.01",9.59547901153564
"4816","Stana de Vale","Banat-Crisana","X2004.01.01",4.90156173706055
"4817","Joseni","TransilvaniaS","X2004.01.01",6.30361652374268
"4818","Sarmasu","TransilvaniaS","X2004.01.01",8.65137004852295
"4819","Holod","Banat-Crisana","X2004.01.01",10.39013671875
"4820","Vladeasa 1800","TransilvaniaN","X2004.01.01",4.68599987030029
"4821","Cluj-Napoca","TransilvaniaN","X2004.01.01",9.41164398193359
"4822","Negresti","Moldova","X2004.01.01",9.60945224761963
"4823","Roman","Moldova","X2004.01.01",9.66980838775635
"4824","Ceahlau Toaca","Moldova","X2004.01.01",7.55361652374268
"4825","Piatra Neamt","Moldova","X2004.01.01",9.22958946228027
"4826","Borod","Banat-Crisana","X2004.01.01",9.09104156494141
"4827","Oradea","Banat-Crisana","X2004.01.01",10.4755067825317
"4828","Bistrita","TransilvaniaN","X2004.01.01",7.95473957061768
"4829","Dej","TransilvaniaN","X2004.01.01",9.64621925354004
"4830","Iasi","Moldova","X2004.01.01",10.122410774231
"4831","Zalau","TransilvaniaN","X2004.01.01",9.24676704406738
"4832","Cotnari","Moldova","X2004.01.01",9.61824703216553
"4833","Supuru de Jos","TransilvaniaN","X2004.01.01",10.2576990127563
"4834","Iezer","TransilvaniaN","X2004.01.01",3.24854803085327
"4835","Suceava","Moldova","X2004.01.01",8.46378040313721
"4836","Baia Mare","TransilvaniaN","X2004.01.01",8.45041084289551
"4837","Botosani","Moldova","X2004.01.01",9.73172569274902
"4838","Satu Mare","TransilvaniaN","X2004.01.01",10.1445484161377
"4839","Radauti","Moldova","X2004.01.01",8.06120586395264
"4840","Sighetul Marmatiei","TransilvaniaN","X2004.01.01",7.97328758239746
"4841","Zimnicea","Muntenia","X2005.01.01",11.4645757675171
"4842","Turnu Magurele","Muntenia","X2005.01.01",10.9498081207275
"4843","Bechet","Oltenia","X2005.01.01",11.1599998474121
"4844","Mangalia","Dobrogea","X2005.01.01",12.1325750350952
"4845","Giurgiu","Muntenia","X2005.01.01",11.4512605667114
"4846","Calafat","Oltenia","X2005.01.01",11.2663288116455
"4847","Alexandria","Muntenia","X2005.01.01",11.2763833999634
"4848","Bailesti","Oltenia","X2005.01.01",11.1829319000244
"4849","Caracal","Oltenia","X2005.01.01",10.966082572937
"4850","Rosiori de Vede","Muntenia","X2005.01.01",11.0483283996582
"4851","Calarasi","Dobrogea","X2005.01.01",11.348575592041
"4852","Constanta","Dobrogea","X2005.01.01",11.9808769226074
"4853","Craiova","Oltenia","X2005.01.01",10.5112600326538
"4854","Medgidia","Dobrogea","X2005.01.01",11.4570684432983
"4855","Videle","Muntenia","X2005.01.01",10.7639179229736
"4856","Slatina","Oltenia","X2005.01.01",10.7467670440674
"4857","Baneasa","Muntenia","X2005.01.01",10.7337808609009
"4858","Slobozia","Dobrogea","X2005.01.01",11.0449590682983
"4859","Stolnici","Muntenia","X2005.01.01",10.4672327041626
"4860","Drobeta Turnu-Severin","Oltenia","X2005.01.01",11.1852598190308
"4861","Titu","Muntenia","X2005.01.01",10.4572877883911
"4862","Urziceni","Muntenia","X2005.01.01",10.8737535476685
"4863","Moldova Veche","Banat-Crisana","X2005.01.01",10.8643560409546
"4864","Dragasani","Oltenia","X2005.01.01",10.1907119750977
"4865","Grivita","Dobrogea","X2005.01.01",10.9219455718994
"4866","Jurilovca","Dobrogea","X2005.01.01",11.6779174804688
"4867","Pitesti","Muntenia","X2005.01.01",10.1360549926758
"4868","Tg. Logresti","Oltenia","X2005.01.01",10.1109037399292
"4869","Sf. Gheorghe","Dobrogea","X2005.01.01",12.0156984329224
"4870","Targoviste","Muntenia","X2005.01.01",9.95857524871826
"4871","Ploiesti","Muntenia","X2005.01.01",10.4345483779907
"4872","Moraresti","Muntenia","X2005.01.01",9.40810966491699
"4873","Apa Neagra","Oltenia","X2005.01.01",10.128547668457
"4874","Oravita","Banat-Crisana","X2005.01.01",10.0127944946289
"4875","Tg. Jiu","Oltenia","X2005.01.01",10.3029861450195
"4876","Ramnicu Valcea","Oltenia","X2005.01.01",9.81043815612793
"4877","Semenic","Banat-Crisana","X2005.01.01",5.84989023208618
"4878","Curtea de Arges","Muntenia","X2005.01.01",9.3145751953125
"4879","Buzau","Muntenia","X2005.01.01",10.9000549316406
"4880","Sulina","Dobrogea","X2005.01.01",12.0380001068115
"4881","Tulcea","Dobrogea","X2005.01.01",11.5388765335083
"4882","Gorgova","Dobrogea","X2005.01.01",11.8212327957153
"4883","Braila","Dobrogea","X2005.01.01",11.2019996643066
"4884","Tarcu","Banat-Crisana","X2005.01.01",4.47852039337158
"4885","Campulung Muscel","Muntenia","X2005.01.01",8.25980854034424
"4886","Resita","Banat-Crisana","X2005.01.01",10.0103282928467
"4887","Patarlagele","Muntenia","X2005.01.01",8.9666576385498
"4888","Banloc","Banat-Crisana","X2005.01.01",10.6833429336548
"4889","Parang","Oltenia","X2005.01.01",6.10320568084717
"4890","Sinaia 1500","Muntenia","X2005.01.01",4.61095905303955
"4891","Ramnicu Sarat","Muntenia","X2005.01.01",10.3935890197754
"4892","Caransebes","Banat-Crisana","X2005.01.01",9.89161682128906
"4893","Petrosani","Oltenia","X2005.01.01",6.89783573150635
"4894","Vf. Omu","Muntenia","X2005.01.01",4.61095905303955
"4895","Fundata","Muntenia","X2005.01.01",3.92841100692749
"4896","Predeal","Muntenia","X2005.01.01",4.3181095123291
"4897","Galati","Moldova","X2005.01.01",10.9372606277466
"4898","Lugoj","Banat-Crisana","X2005.01.01",10.187479019165
"4899","Intorsura Buzaului","Muntenia","X2005.01.01",6.10432863235474
"4900","Focsani","Moldova","X2005.01.01",10.74964427948
"4901","Brasov","TransilvaniaS","X2005.01.01",7.49539709091187
"4902","Timisoara","Banat-Crisana","X2005.01.01",10.3159456253052
"4903","Sibiu","TransilvaniaS","X2005.01.01",8.45753383636475
"4904","Fagaras","TransilvaniaS","X2005.01.01",8.29063034057617
"4905","Lacauti","TransilvaniaS","X2005.01.01",2.52238345146179
"4906","Tecuci","Moldova","X2005.01.01",10.6547393798828
"4907","Sf. Gheorghe","TransilvaniaS","X2005.01.01",7.22232866287231
"4908","Deva","Banat-Crisana","X2005.01.01",9.4595890045166
"4909","Sebes","TransilvaniaS","X2005.01.01",9.39287662506104
"4910","Tg. Seciuesc","TransilvaniaS","X2005.01.01",7.29936981201172
"4911","Sannicolau Mare","Banat-Crisana","X2005.01.01",10.3145751953125
"4912","Alba Iulia","TransilvaniaS","X2005.01.01",9.5113697052002
"4913","Baraolt","TransilvaniaS","X2005.01.01",7.22200012207031
"4914","Adjud","Moldova","X2005.01.01",10.1652326583862
"4915","Arad","Banat-Crisana","X2005.01.01",9.97298622131348
"4916","Dumbraveni","TransilvaniaS","X2005.01.01",8.38394546508789
"4917","Barlad","Moldova","X2005.01.01",10.2284660339355
"4918","Tg. Ocna","Moldova","X2005.01.01",8.92786312103271
"4919","Miercurea Ciuc","TransilvaniaS","X2005.01.01",5.94158887863159
"4920","Chisineu Cris","Banat-Crisana","X2005.01.01",10.1016712188721
"4921","Tg. Mures","TransilvaniaS","X2005.01.01",8.6298360824585
"4922","Baisoara","TransilvaniaN","X2005.01.01",4.33599996566772
"4923","Bacau","Moldova","X2005.01.01",9.57580852508545
"4924","Bucin","TransilvaniaS","X2005.01.01",4.70506858825684
"4925","Vaslui","Moldova","X2005.01.01",9.33852100372314
"4926","Stana de Vale","Banat-Crisana","X2005.01.01",4.56331491470337
"4927","Joseni","TransilvaniaS","X2005.01.01",5.59857511520386
"4928","Sarmasu","TransilvaniaS","X2005.01.01",8.20542430877686
"4929","Holod","Banat-Crisana","X2005.01.01",9.75493144989014
"4930","Vladeasa 1800","TransilvaniaN","X2005.01.01",4.36816453933716
"4931","Cluj-Napoca","TransilvaniaN","X2005.01.01",8.93071269989014
"4932","Negresti","Moldova","X2005.01.01",9.37942504882812
"4933","Roman","Moldova","X2005.01.01",9.39098644256592
"4934","Ceahlau Toaca","Moldova","X2005.01.01",7.11657524108887
"4935","Piatra Neamt","Moldova","X2005.01.01",8.91328811645508
"4936","Borod","Banat-Crisana","X2005.01.01",8.70852088928223
"4937","Oradea","Banat-Crisana","X2005.01.01",9.838547706604
"4938","Bistrita","TransilvaniaN","X2005.01.01",7.51315069198608
"4939","Dej","TransilvaniaN","X2005.01.01",9.03917789459229
"4940","Iasi","Moldova","X2005.01.01",9.91276741027832
"4941","Zalau","TransilvaniaN","X2005.01.01",8.86304092407227
"4942","Cotnari","Moldova","X2005.01.01",9.34561634063721
"4943","Supuru de Jos","TransilvaniaN","X2005.01.01",9.71668529510498
"4944","Iezer","TransilvaniaN","X2005.01.01",2.96016430854797
"4945","Suceava","Moldova","X2005.01.01",8.14054775238037
"4946","Baia Mare","TransilvaniaN","X2005.01.01",8.11169910430908
"4947","Botosani","Moldova","X2005.01.01",9.41276741027832
"4948","Satu Mare","TransilvaniaN","X2005.01.01",9.54736995697021
"4949","Radauti","Moldova","X2005.01.01",7.67915058135986
"4950","Sighetul Marmatiei","TransilvaniaN","X2005.01.01",7.55873966217041
"4951","Zimnicea","Muntenia","X2006.01.01",11.990273475647
"4952","Turnu Magurele","Muntenia","X2006.01.01",11.4247541427612
"4953","Bechet","Oltenia","X2006.01.01",11.7787427902222
"4954","Mangalia","Dobrogea","X2006.01.01",12.0312299728394
"4955","Giurgiu","Muntenia","X2006.01.01",12.0092353820801
"4956","Calafat","Oltenia","X2006.01.01",11.9214754104614
"4957","Alexandria","Muntenia","X2006.01.01",11.7958745956421
"4958","Bailesti","Oltenia","X2006.01.01",11.821174621582
"4959","Caracal","Oltenia","X2006.01.01",11.4271860122681
"4960","Rosiori de Vede","Muntenia","X2006.01.01",11.5289621353149
"4961","Calarasi","Dobrogea","X2006.01.01",11.7301912307739
"4962","Constanta","Dobrogea","X2006.01.01",12.0254640579224
"4963","Craiova","Oltenia","X2006.01.01",10.9196443557739
"4964","Medgidia","Dobrogea","X2006.01.01",11.6046991348267
"4965","Videle","Muntenia","X2006.01.01",11.2365303039551
"4966","Slatina","Oltenia","X2006.01.01",11.0661478042603
"4967","Baneasa","Muntenia","X2006.01.01",11.2112836837769
"4968","Slobozia","Dobrogea","X2006.01.01",11.4292345046997
"4969","Stolnici","Muntenia","X2006.01.01",10.6568307876587
"4970","Drobeta Turnu-Severin","Oltenia","X2006.01.01",11.652813911438
"4971","Titu","Muntenia","X2006.01.01",10.7716388702393
"4972","Urziceni","Muntenia","X2006.01.01",11.3833608627319
"4973","Moldova Veche","Banat-Crisana","X2006.01.01",11.4668579101562
"4974","Dragasani","Oltenia","X2006.01.01",10.4307651519775
"4975","Grivita","Dobrogea","X2006.01.01",11.2940979003906
"4976","Jurilovca","Dobrogea","X2006.01.01",11.6417217254639
"4977","Pitesti","Muntenia","X2006.01.01",10.3302736282349
"4978","Tg. Logresti","Oltenia","X2006.01.01",10.2504644393921
"4979","Sf. Gheorghe","Dobrogea","X2006.01.01",11.6874589920044
"4980","Targoviste","Muntenia","X2006.01.01",10.1354646682739
"4981","Ploiesti","Muntenia","X2006.01.01",10.5846452713013
"4982","Moraresti","Muntenia","X2006.01.01",9.65270519256592
"4983","Apa Neagra","Oltenia","X2006.01.01",10.3049726486206
"4984","Oravita","Banat-Crisana","X2006.01.01",10.6957378387451
"4985","Tg. Jiu","Oltenia","X2006.01.01",10.4327869415283
"4986","Ramnicu Valcea","Oltenia","X2006.01.01",9.97827911376953
"4987","Semenic","Banat-Crisana","X2006.01.01",6.54183053970337
"4988","Curtea de Arges","Muntenia","X2006.01.01",9.48289585113525
"4989","Buzau","Muntenia","X2006.01.01",11.2341260910034
"4990","Sulina","Dobrogea","X2006.01.01",11.6166667938232
"4991","Tulcea","Dobrogea","X2006.01.01",11.4467210769653
"4992","Gorgova","Dobrogea","X2006.01.01",11.6273221969604
"4993","Braila","Dobrogea","X2006.01.01",11.3339891433716
"4994","Tarcu","Banat-Crisana","X2006.01.01",5.20071029663086
"4995","Campulung Muscel","Muntenia","X2006.01.01",8.56065559387207
"4996","Resita","Banat-Crisana","X2006.01.01",10.6242074966431
"4997","Patarlagele","Muntenia","X2006.01.01",9.25978183746338
"4998","Banloc","Banat-Crisana","X2006.01.01",11.4763383865356
"4999","Parang","Oltenia","X2006.01.01",6.63393449783325
"5000","Sinaia 1500","Muntenia","X2006.01.01",5.13327884674072
"5001","Ramnicu Sarat","Muntenia","X2006.01.01",10.7221307754517
"5002","Caransebes","Banat-Crisana","X2006.01.01",10.4530601501465
"5003","Petrosani","Oltenia","X2006.01.01",7.34295082092285
"5004","Vf. Omu","Muntenia","X2006.01.01",5.13327884674072
"5005","Fundata","Muntenia","X2006.01.01",4.52114772796631
"5006","Predeal","Muntenia","X2006.01.01",4.8297266960144
"5007","Galati","Moldova","X2006.01.01",11.0613660812378
"5008","Lugoj","Banat-Crisana","X2006.01.01",10.8329238891602
"5009","Intorsura Buzaului","Muntenia","X2006.01.01",6.31622934341431
"5010","Focsani","Moldova","X2006.01.01",10.956639289856
"5011","Brasov","TransilvaniaS","X2006.01.01",7.68754100799561
"5012","Timisoara","Banat-Crisana","X2006.01.01",11.017650604248
"5013","Sibiu","TransilvaniaS","X2006.01.01",8.77341556549072
"5014","Fagaras","TransilvaniaS","X2006.01.01",8.57909870147705
"5015","Lacauti","TransilvaniaS","X2006.01.01",3.00871586799622
"5016","Tecuci","Moldova","X2006.01.01",10.7554922103882
"5017","Sf. Gheorghe","TransilvaniaS","X2006.01.01",7.40603828430176
"5018","Deva","Banat-Crisana","X2006.01.01",9.85953521728516
"5019","Sebes","TransilvaniaS","X2006.01.01",9.77805995941162
"5020","Tg. Seciuesc","TransilvaniaS","X2006.01.01",7.60420751571655
"5021","Sannicolau Mare","Banat-Crisana","X2006.01.01",11.0961198806763
"5022","Alba Iulia","TransilvaniaS","X2006.01.01",9.89147567749023
"5023","Baraolt","TransilvaniaS","X2006.01.01",7.32491827011108
"5024","Adjud","Moldova","X2006.01.01",10.2365303039551
"5025","Arad","Banat-Crisana","X2006.01.01",10.6880874633789
"5026","Dumbraveni","TransilvaniaS","X2006.01.01",8.77398872375488
"5027","Barlad","Moldova","X2006.01.01",10.230655670166
"5028","Tg. Ocna","Moldova","X2006.01.01",9.08765029907227
"5029","Miercurea Ciuc","TransilvaniaS","X2006.01.01",6.07185792922974
"5030","Chisineu Cris","Banat-Crisana","X2006.01.01",10.8700542449951
"5031","Tg. Mures","TransilvaniaS","X2006.01.01",8.95431709289551
"5032","Baisoara","TransilvaniaN","X2006.01.01",5.08784151077271
"5033","Bacau","Moldova","X2006.01.01",9.59696674346924
"5034","Bucin","TransilvaniaS","X2006.01.01",4.95609283447266
"5035","Vaslui","Moldova","X2006.01.01",9.28439903259277
"5036","Stana de Vale","Banat-Crisana","X2006.01.01",5.30155754089355
"5037","Joseni","TransilvaniaS","X2006.01.01",5.74642086029053
"5038","Sarmasu","TransilvaniaS","X2006.01.01",8.45800590515137
"5039","Holod","Banat-Crisana","X2006.01.01",10.4295625686646
"5040","Vladeasa 1800","TransilvaniaN","X2006.01.01",5.12158489227295
"5041","Cluj-Napoca","TransilvaniaN","X2006.01.01",9.18019104003906
"5042","Negresti","Moldova","X2006.01.01",9.37516403198242
"5043","Roman","Moldova","X2006.01.01",9.39346981048584
"5044","Ceahlau Toaca","Moldova","X2006.01.01",7.27275943756104
"5045","Piatra Neamt","Moldova","X2006.01.01",9.03543758392334
"5046","Borod","Banat-Crisana","X2006.01.01",9.19448089599609
"5047","Oradea","Banat-Crisana","X2006.01.01",10.5323495864868
"5048","Bistrita","TransilvaniaN","X2006.01.01",7.7300820350647
"5049","Dej","TransilvaniaN","X2006.01.01",9.33311462402344
"5050","Iasi","Moldova","X2006.01.01",9.80557346343994
"5051","Zalau","TransilvaniaN","X2006.01.01",9.24565601348877
"5052","Cotnari","Moldova","X2006.01.01",9.30754089355469
"5053","Supuru de Jos","TransilvaniaN","X2006.01.01",10.1794538497925
"5054","Iezer","TransilvaniaN","X2006.01.01",3.54704928398132
"5055","Suceava","Moldova","X2006.01.01",8.21502685546875
"5056","Baia Mare","TransilvaniaN","X2006.01.01",8.510573387146
"5057","Botosani","Moldova","X2006.01.01",9.32568264007568
"5058","Satu Mare","TransilvaniaN","X2006.01.01",10.01939868927
"5059","Radauti","Moldova","X2006.01.01",7.77674865722656
"5060","Sighetul Marmatiei","TransilvaniaN","X2006.01.01",8.07229518890381
"5061","Zimnicea","Muntenia","X2007.01.01",13.2706575393677
"5062","Turnu Magurele","Muntenia","X2007.01.01",12.7182188034058
"5063","Bechet","Oltenia","X2007.01.01",13.1133422851562
"5064","Mangalia","Dobrogea","X2007.01.01",13.0649862289429
"5065","Giurgiu","Muntenia","X2007.01.01",13.3284111022949
"5066","Calafat","Oltenia","X2007.01.01",13.3704652786255
"5067","Alexandria","Muntenia","X2007.01.01",13.1585206985474
"5068","Bailesti","Oltenia","X2007.01.01",13.224328994751
"5069","Caracal","Oltenia","X2007.01.01",12.8397531509399
"5070","Rosiori de Vede","Muntenia","X2007.01.01",12.9096441268921
"5071","Calarasi","Dobrogea","X2007.01.01",13.1083564758301
"5072","Constanta","Dobrogea","X2007.01.01",13.169397354126
"5073","Craiova","Oltenia","X2007.01.01",12.4057531356812
"5074","Medgidia","Dobrogea","X2007.01.01",12.8691778182983
"5075","Videle","Muntenia","X2007.01.01",12.7011232376099
"5076","Slatina","Oltenia","X2007.01.01",12.5282735824585
"5077","Baneasa","Muntenia","X2007.01.01",12.7472324371338
"5078","Slobozia","Dobrogea","X2007.01.01",12.8350963592529
"5079","Stolnici","Muntenia","X2007.01.01",12.1270141601562
"5080","Drobeta Turnu-Severin","Oltenia","X2007.01.01",13.0975894927979
"5081","Titu","Muntenia","X2007.01.01",12.2064113616943
"5082","Urziceni","Muntenia","X2007.01.01",12.8162469863892
"5083","Moldova Veche","Banat-Crisana","X2007.01.01",12.6926851272583
"5084","Dragasani","Oltenia","X2007.01.01",11.9033422470093
"5085","Grivita","Dobrogea","X2007.01.01",12.7144107818604
"5086","Jurilovca","Dobrogea","X2007.01.01",12.9095888137817
"5087","Pitesti","Muntenia","X2007.01.01",11.784520149231
"5088","Tg. Logresti","Oltenia","X2007.01.01",11.6828765869141
"5089","Sf. Gheorghe","Dobrogea","X2007.01.01",12.9269037246704
"5090","Targoviste","Muntenia","X2007.01.01",11.62424659729
"5091","Ploiesti","Muntenia","X2007.01.01",12.1282196044922
"5092","Moraresti","Muntenia","X2007.01.01",11.061315536499
"5093","Apa Neagra","Oltenia","X2007.01.01",11.9803285598755
"5094","Oravita","Banat-Crisana","X2007.01.01",11.9118356704712
"5095","Tg. Jiu","Oltenia","X2007.01.01",11.9833698272705
"5096","Ramnicu Valcea","Oltenia","X2007.01.01",11.4123287200928
